raw_text,link,page_found,scrape_timestamp
"++NEUBAU++ Charmante 2-Zimmer-Wohnung im 1. OG mit Loggia nahe U4 Margaretengürtel | 1120 Wien, 12. Bezirk, Meidling | 44 m² | 2 Zimmer | Balkon, Loggia | KeyLiving GmbH | € 1.099",https://www.willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1120-meidling/-neubau-charmante-2-zimmer-wohnung-im-1-og-mit-loggia-nahe-u4-margaretenguertel-1492880855/,3,2026-01-18T07:15:29.794782
"4 Zimmer - DG - Wohnung mit 2 Bädern und 8m² Terrasse! Weitblick! Hochwertige Ausstattung! | 1060 Wien, 06. Bezirk, Mariahilf | 105 m² | 4 Zimmer | Terrasse | Hubner Immobilien | € 2.695",https://www.willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1060-mariahilf/4-zimmer-dg-wohnung-mit-2-baedern-und-8m-terrasse-weitblick-hochwertige-ausstattung-1435900090/,3,2026-01-18T07:15:29.808966
"All in Moderne City-Wohnung nahe Wiener Stadthalle - ideal für Kurzaufenthalte | 1160 Wien, 16. Bezirk, Ottakring, Haberlgasse 16 | 30 m² | 1 Zimmer | Privat | € 900",https://www.willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1160-ottakring/all-in-moderne-city-wohnung-nahe-wiener-stadthalle-ideal-fuer-kurzaufenthalte-1526867418/,3,2026-01-18T07:15:29.823484
"Familienfreundliche Hauptmietwohnung im Herzen des 8. Bezirkes Lange Gasse | 1080 Wien, 08. Bezirk, Josefstadt, Lange Gasse | 90 m² | 3 Zimmer | HWR Immobilienmanagement GmbH | € 1.623,14",https://www.willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1080-josefstadt/familienfreundliche-hauptmietwohnung-im-herzen-des-8-bezirkes-lange-gasse-1038355503/,3,2026-01-18T07:15:29.837995
"Große 2,5-Zimmer-Wohnung mit extra Küche und Badewannenbad | 1060 Wien, 06. Bezirk, Mariahilf | 80 m² | 2 Zimmer | Immobilientreuhand Uhlir | € 1.100",https://www.willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1060-mariahilf/grosse-2-5-zimmer-wohnung-mit-extra-kueche-und-badewannenbad-1222267035/,3,2026-01-18T07:15:29.851974
"MIETANBOT ANGENOMMEN I 3 Zimmer Loggiawohnung + - ERSTBEZUG = DAS LAURENZ = 2 bedroom apartment+loggia | 1110 Wien, 11. Bezirk, Simmering | 74 m² | 3 Zimmer | Loggia | IMMOcontract Immobilien Vermittlung GmbH | € 1.416,80",https://www.willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1110-simmering/mietanbot-angenommen-i-3-zimmer-loggiawohnung-erstbezug-das-laurenz-2-bedroom-apartment-loggia-909881242/,3,2026-01-18T07:15:29.867614
"ERSTBEZUG nach Sanierung: ALTBAUCHARME IM MODERNEN OUTFIT in einem schönen Jugendstilhaus KLIMATISIERT | 1090 Wien, 09. Bezirk, Alsergrund | 157 m² | 4 Zimmer | Balkon | RT IMMOBILIEN Buchwieser & Kofler GmbH | € 3.232,72",https://www.willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1090-alsergrund/erstbezug-nach-sanierung-altbaucharme-im-modernen-outfit-in-einem-schoenen-jugendstilhaus-klimatisiert-1979031243/,3,2026-01-18T07:15:29.883437
"4-Zimmer-Wohnung nahe Karmelitermarkt | 89 m² | 1020 Wien, 02. Bezirk, Leopoldstadt, Untere Augartenstraße 14 | 89 m² | 4 Zimmer | Loggia | Privat | € 1.549,17",https://www.willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1020-leopoldstadt/4-zimmer-wohnung-nahe-karmelitermarkt-89-m-1119046381/,3,2026-01-18T07:15:29.897865
"Für Naturliebhaber: 2-Zimmer Wohnung in Pötzleinsdorf, PROVISIONSFREI | 1180 Wien, 18. Bezirk, Währing, Pötzleinsdorferstraße | 48 m² | 2 Zimmer | Garten | Privat | € 1.080",https://www.willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1180-waehring/fuer-naturliebhaber-2-zimmer-wohnung-in-poetzleinsdorf-provisionsfrei-1482998329/,3,2026-01-18T07:15:29.912955
"Freundliche Kleinwohnung Singelhit auf der Döblinger Hauptstraße /Pokornygasse | 1190 Wien, 19. Bezirk, Döbling, Döblinger Hauptstraße | 35 m² | 1 Zimmer | HWR Immobilienmanagement GmbH | € 571,76",https://www.willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1190-doebling/freundliche-kleinwohnung-singelhit-auf-der-doeblinger-hauptstrasse-pokornygasse-1218999793/,3,2026-01-18T07:15:29.927436
"PROVISIONSFREIE ca. 42 m2 Wohnung inkl. Loggia | 1150 Wien, 15. Bezirk, Rudolfsheim-Fünfhaus, Viktoriagasse | 42 m² | 1 Zimmer | Loggia | Privat | € 670",https://www.willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1150-rudolfsheim-fuenfhaus/provisionsfreie-ca-42-m2-wohnung-inkl-loggia-1595536647/,3,2026-01-18T07:15:29.942828
"3 Zimmer, 2 Bäder, Terrasse & Bulthaup-Küche, Auto-Abstellplatz optional // 3 Rooms, 2 Baths, terrace & Bulthaup-kitchen, Car-Parking optional // | 1220 Wien, 22. Bezirk, Donaustadt | 108 m² | 3 Zimmer | Loggia | Valmacor Immobilientreuhand GmbH | € 2.175",https://www.willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1220-donaustadt/3-zimmer-2-baeder-terrasse-bulthaup-kueche-auto-abstellplatz-optional-3-rooms-2-baths-terrace-bulthaup-kitchen-car-parking-optional-1029402230/,3,2026-01-18T07:15:29.957971
"Großzügige 3-Zimmer Wohnung in toller Lage nahe der Donau - ab sofort beziehbar. - WOHNTRAUM | 1200 Wien, 20. Bezirk, Brigittenau, Engerthstraße 61-63 | 78 m² | 3 Zimmer | Balkon, Loggia, Dachterrasse | teamneunzehn-Gruppe | € 1.499,15",https://www.willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1200-brigittenau/grosszuegige-3-zimmer-wohnung-in-toller-lage-nahe-der-donau-ab-sofort-beziehbar-wohntraum-1362370198/,3,2026-01-18T07:15:29.972953
"KAY - WOHNEN IN DONAUNÄHE - HERVORRAGENDE INFRASTRUKTUR! - JETZT ZUSCHLAGEN | 1200 Wien, 20. Bezirk, Brigittenau, Engerthstraße 61-63 | teamneunzehn-Gruppe | ab € 999",https://www.willhaben.at/iad/immobilien/d/neubauprojekt/wien/wien-1200-brigittenau/kay-wohnen-in-donaunaehe-hervorragende-infrastruktur-jetzt-zuschlagen-898745022/,3,2026-01-18T07:15:29.986117
"Etage 6/Top 39 | 64 m², 2 Zimmer | € 1.179",https://www.willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1200-brigittenau/kay-traumhafte-wohnungen-in-donaunaehe-hervorragende-infrastruktur-951625050/,3,2026-01-18T07:15:30.001443
"Etage 10/Top 72 | 77 m², 3 Zimmer | € 1.529",https://www.willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1200-brigittenau/kay-traumhafte-wohnungen-in-donaunaehe-hervorragende-infrastruktur-1550099105/,3,2026-01-18T07:15:30.013082
"Etage 9/Top 53 | 77 m², 3 Zimmer | € 1.499",https://www.willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1200-brigittenau/kay-traumhafte-wohnungen-in-donaunaehe-hervorragende-infrastruktur-1800718425/,3,2026-01-18T07:15:30.024853
"Etage 4/Top 17 | 49 m², 2 Zimmer | € 999",https://www.willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1200-brigittenau/charmante-2-zimmer-wohnung-in-donaunaehe-ab-01-03-beziehbar-976446570/,3,2026-01-18T07:15:30.040670
"Moderne 2-Zimmer-Wohnung in 1140 Wien - Neuwertig, Fußbodenheizung & Tiefgarage Optional! | 1140 Wien, 14. Bezirk, Penzing | 33 m² | 2 Zimmer | TRISTAR Immobilien | € 990",https://www.willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1140-penzing/moderne-2-zimmer-wohnung-in-1140-wien-neuwertig-fussbodenheizung-tiefgarage-optional-928199610/,3,2026-01-18T07:15:30.055978
"AB SOFORT BEZIEHBAR!! Wohnen in Floridsdorf - 2-Zimmer-Wohnung - Nähe Shopping City Nord & Klink Floridsdorf!! | 1210 Wien, 21. Bezirk, Floridsdorf, Berzeliusgasse | 46 m² | 2 Zimmer | Doppio Immobilien GmbH | € 868,43",https://www.willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1210-floridsdorf/ab-sofort-beziehbar-wohnen-in-floridsdorf-2-zimmer-wohnung-naehe-shopping-city-nord-klink-floridsdorf-2108581961/,3,2026-01-18T07:15:30.070155
"Mietwohnung im neuen und modernen Stadtteil Wiens // Rental apartment in the new and modern district of Vienna // | 1020 Wien, 02. Bezirk, Leopoldstadt | 52 m² | 2 Zimmer | Balkon | Valmacor Immobilientreuhand GmbH | € 1.305,71",https://www.willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1020-leopoldstadt/mietwohnung-im-neuen-und-modernen-stadtteil-wiens-rental-apartment-in-the-new-and-modern-district-of-vienna-1131990067/,3,2026-01-18T07:15:30.085663
"Helle teilmöblierte 2-Zimmer Wohnung in 1040 - inkl. Aufzug! | 1040 Wien, 04. Bezirk, Wieden, Große Neugasse | 63 m² | 2 Zimmer | Privat | € 1.156",https://www.willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1040-wieden/helle-teilmoeblierte-2-zimmer-wohnung-in-1040-inkl-aufzug-1403593972/,3,2026-01-18T07:15:30.100370
"Voll möblierte 3 Zimmer Wohnung mit Loggia, Pool, Sauna, Terrasse und Fitnessbereich am Wienerberg! | 1100 Wien, 10. Bezirk, Favoriten | 120 m² | 3 Zimmer | Terrasse, Loggia | IMMOcontract Immobilien Vermittlung GmbH | € 2.199,99",https://www.willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1100-favoriten/voll-moeblierte-3-zimmer-wohnung-mit-loggia-pool-sauna-terrasse-und-fitnessbereich-am-wienerberg-849877917/,3,2026-01-18T07:15:30.115675
"Hochwertige 2-Zimmer-Maisonettewohnung in Stammersdorf - Neubau | 1210 Wien, 21. Bezirk, Floridsdorf | 67 m² | 2 Zimmer | Terrasse, Balkon, Wintergarten | Privat | € 1.050",https://www.willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1210-floridsdorf/hochwertige-2-zimmer-maisonettewohnung-in-stammersdorf-neubau-912272978/,3,2026-01-18T07:15:30.130740
"Charmante Wohnung mit Terrasse in Ober St. Veit | 1130 Wien, 13. Bezirk, Hietzing | 44 m² | 2 Zimmer | Terrasse, Balkon | DIE IMMOBILIE Beratungs- u VermittlungsgesmbH | € 974,82",https://www.willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1130-hietzing/charmante-wohnung-mit-terrasse-in-ober-st-veit-1008917013/,3,2026-01-18T07:15:30.145463
"PROVISIONFREI SINGLE- ODER PÄRCHENHIT sehr sonniges Kleines Haus mit Garten in Essling | 1220 Wien, 22. Bezirk, Donaustadt, Wichnergasse | 120 m² | 2 Zimmer | Garten | Privat | € 1.250",https://www.willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1220-donaustadt/provisionfrei-single-oder-paerchenhit-sehr-sonniges-kleines-haus-mit-garten-in-essling-2119807602/,3,2026-01-18T07:15:30.160041
"Moderne, helle 3-Zimmer-DG-Neubauwohnung mit 10,15m² Terrasse in toller Lage | 1050 Wien, 05. Bezirk, Margareten | 65 m² | 3 Zimmer | Terrasse, Balkon | Hubner Immobilien | € 1.585,01",https://www.willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1050-margareten/moderne-helle-3-zimmer-dg-neubauwohnung-mit-10-15m-terrasse-in-toller-lage-1764900563/,3,2026-01-18T07:15:30.174538
"Kurzzeitmiete - Wohnen auf Zeit - für bis zu sechs Monate - Vollmöblierte Altbauwohnung in zentraler Lage mit Terrasse. Vienna downtown! Fully furnished old building flat in central location with terrace for limited term rental up to 6 months | 1030 Wien, 03. Bezirk, Landstraße, Obere Viaduktgasse 28 | 65 m² | 2 Zimmer | Terrasse, Loggia | Gewerblicher Anbieter | € 1.890",https://www.willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1030-landstrasse/kurzzeitmiete-wohnen-auf-zeit-fuer-bis-zu-sechs-monate-vollmoeblierte-altbauwohnung-in-zentraler-lage-mit-terrasse-vienna-downtown-fully-furnished-old-building-flat-in-central-location-with-terrace-for-limited-term-rental-up-to-6-months-1400590651/,3,2026-01-18T07:15:30.188797
"++NEU++ stilvolle 3-Zimmer-Wohnung mitten im Herzen der Stadt (3/9) | 1060 Wien, 06. Bezirk, Mariahilf | 64 m² | 3 Zimmer | Terrasse, Balkon, Loggia, Dachterrasse | Adonia Realitätenvermittlung GmbH | € 1.974,96",https://www.willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1060-mariahilf/-neu-stilvolle-3-zimmer-wohnung-mitten-im-herzen-der-stadt-3-9-1140660541/,3,2026-01-18T07:15:30.204074
"++NEU++ fantastische 3-Zimmer-Wohnung mitten im Herzen der Stadt (2/13) | 1060 Wien, 06. Bezirk, Mariahilf | 67 m² | 3 Zimmer | Terrasse, Loggia | Adonia Realitätenvermittlung GmbH | € 2.075",https://www.willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1060-mariahilf/-neu-fantastische-3-zimmer-wohnung-mitten-im-herzen-der-stadt-2-13-1807894532/,4,2026-01-18T07:15:37.843015
"++NEU++ fantastische 2-Zimmer-Wohnung mitten im Herzen der Stadt (1/20) | 1060 Wien, 06. Bezirk, Mariahilf | 53 m² | 2 Zimmer | Balkon, Loggia | Adonia Realitätenvermittlung GmbH | € 1.624,99",https://www.willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1060-mariahilf/-neu-fantastische-2-zimmer-wohnung-mitten-im-herzen-der-stadt-1-20-1287602195/,4,2026-01-18T07:15:37.858336
"Direktvergabe Gemeindewohnung im 21. Bezirk | 1210 Wien, 21. Bezirk, Floridsdorf, Dunantgasse 15 | 40 m² | 1 Zimmer | Privat | € 405",https://www.willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1210-floridsdorf/direktvergabe-gemeindewohnung-im-21-bezirk-2049462255/,4,2026-01-18T07:15:37.899952
"39m² Gemeinde Wohnung Direktvergabe 1030 Wien - VORMERKSCHEIN (31.12.2025) | 1030 Wien, 03. Bezirk, Landstraße, Lechnerstraße 2 | 39 m² | 1 Zimmer | Privat | € 393",https://www.willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1030-landstrasse/39m-gemeinde-wohnung-direktvergabe-1030-wien-vormerkschein-31-12-2025-911477730/,4,2026-01-18T07:15:37.913607
"GARTENWOHNUNG!!! Hofseitig und ruhig!!!! Top-Infrastruktur!!! | 1050 Wien, 05. Bezirk, Margareten | 100 m² | 3 Zimmer | Terrasse, Garten | Hubner Immobilien | € 2.059",https://www.willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1050-margareten/gartenwohnung-hofseitig-und-ruhig-top-infrastruktur-1023484588/,4,2026-01-18T07:15:37.927856
"Top Altbau am Lerchenfelder Gürtel! | 1160 Wien, 16. Bezirk, Ottakring, Grundsteingasse | 39 m² | 2 Zimmer | Agnes Kavalir Immobilien | € 499",https://www.willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1160-ottakring/top-altbau-am-lerchenfelder-guertel-852420906/,4,2026-01-18T07:15:37.942417
"Entzückende Garconniere nahe U6 Dresdner Straße | 1200 Wien, 20. Bezirk, Brigittenau, Universumstraße | 32 m² | 1 Zimmer | Agnes Kavalir Immobilien | € 389",https://www.willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1200-brigittenau/entzueckende-garconniere-nahe-u6-dresdner-strasse-1087202456/,4,2026-01-18T07:15:37.956722
"Sonniger Altbau nahe U1 Keplerplatz | 1100 Wien, 10. Bezirk, Favoriten, Erlachgasse | 41 m² | 2 Zimmer | Agnes Kavalir Immobilien | € 499",https://www.willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1100-favoriten/sonniger-altbau-nahe-u1-keplerplatz-1300578245/,4,2026-01-18T07:15:37.970985
"VOLLMÖBILIERT / alles inklusive Apartment nähe Haydnpark / Fully furnished apartment next to Haydnpark | 1120 Wien, 12. Bezirk, Meidling, Koflergasse 9 | 45 m² | 2 Zimmer | Privat | € 1.250",https://www.willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1120-meidling/vollmoebiliert-alles-inklusive-apartment-naehe-haydnpark-fully-furnished-apartment-next-to-haydnpark-1361556638/,4,2026-01-18T07:15:37.985010
"Direktvergabe Gemeindewohnung 35m2 VORAUSSETZUNG=WIENER WOHN-TICKET mit Vormerkdatum 30.11.2025 ODER FRÜHER | 1120 Wien, 12. Bezirk, Meidling, Wienerbergstraße 16-20/6 | 35 m² | 1 Zimmer | Privat | € 359,12",https://www.willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1120-meidling/direktvergabe-gemeindewohnung-35m2-voraussetzung-wiener-wohn-ticket-mit-vormerkdatum-30-11-2025-oder-frueher-1289242798/,4,2026-01-18T07:15:37.999467
"traumhafte Altbauwohnung am Graben - auf Wunsch mit oder ohne Möblierung | 1010 Wien, 01. Bezirk, Innere Stadt | 234 m² | 4 Zimmer | Mittelsmann Philipp Sulek GmbH | € 4.950",https://www.willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1010-innere-stadt/traumhafte-altbauwohnung-am-graben-auf-wunsch-mit-oder-ohne-moeblierung-1248019027/,4,2026-01-18T07:15:38.015044
"Gemütliches Heim für ZWEI im GRÜNEN | 1110 Wien, 11. Bezirk, Simmering | 62 m² | 2 Zimmer | Balkon, Garten | RED Real Estates Development Bauträger und Immobilien GmbH | € 813,64",https://www.willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1110-simmering/gemuetliches-heim-fuer-zwei-im-gruenen-1221448966/,4,2026-01-18T07:15:38.029875
"Exklusives Penthouse mit Terrasse und Stellplatz | 1180 Wien, 18. Bezirk, Währing | 165 m² | 4 Zimmer | Terrasse | Realkanzlei Mayerl - Pächterin Eva Krulis GmbH | € 6.076,96",https://www.willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1180-waehring/exklusives-penthouse-mit-terrasse-und-stellplatz-837152244/,4,2026-01-18T07:15:38.045023
"Helle prächtige Wohnung im Neubau mit großer Wohnküche | 1100 Wien, 10. Bezirk, Favoriten, Karmarschgasse 54B/2/3 | 67 m² | 2 Zimmer | Privat | € 995",https://www.willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1100-favoriten/helle-praechtige-wohnung-im-neubau-mit-grosser-wohnkueche-1040929877/,4,2026-01-18T07:15:38.059557
"++MOLLARD 50++ Modern 2-Room Apartment in the Heart of the City (1/18) | 1060 Wien, 06. Bezirk, Mariahilf | 55 m² | 2 Zimmer | Terrasse | Adonia Realitätenvermittlung GmbH | € 1.675",https://www.willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1060-mariahilf/-mollard-50-modern-2-room-apartment-in-the-heart-of-the-city-1-18-1068151603/,4,2026-01-18T07:15:38.074936
"++MOLLARD 50++ Stylish 2-room-apartment in the Heart of the City (1/13) | 1060 Wien, 06. Bezirk, Mariahilf | 62 m² | 2 Zimmer | Balkon, Loggia | Adonia Realitätenvermittlung GmbH | € 1.525",https://www.willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1060-mariahilf/-mollard-50-stylish-2-room-apartment-in-the-heart-of-the-city-1-13-1654572762/,4,2026-01-18T07:15:38.090774
"++MOLLARD 50++ Unique 3-room apartment in the city center (1/12) | 1060 Wien, 06. Bezirk, Mariahilf | 65 m² | 3 Zimmer | Balkon | Adonia Realitätenvermittlung GmbH | € 1.874,99",https://www.willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1060-mariahilf/-mollard-50-unique-3-room-apartment-in-the-city-center-1-12-1997376661/,4,2026-01-18T07:15:38.106643
"++MOLLARD 50++ perfect 2-room-apartment in the Heart of the City (1/3) | 1060 Wien, 06. Bezirk, Mariahilf | 62 m² | 2 Zimmer | Loggia | Adonia Realitätenvermittlung GmbH | € 1.375",https://www.willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1060-mariahilf/-mollard-50-perfect-2-room-apartment-in-the-heart-of-the-city-1-3-1633847736/,4,2026-01-18T07:15:38.122450
"++MOLLARD 50++ Stylish 2-room apartment right in the heart of the city (3/8) | 1060 Wien, 06. Bezirk, Mariahilf | 50 m² | 2 Zimmer | Loggia | Adonia Realitätenvermittlung GmbH | € 1.424,96",https://www.willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1060-mariahilf/-mollard-50-stylish-2-room-apartment-right-in-the-heart-of-the-city-3-8-1951199870/,4,2026-01-18T07:15:38.138068
"PENZING Schön möblierte 2-Zimmer Wohnung | 1140 Wien, 14. Bezirk, Penzing, Linzer Sttaße | 50 m² | 2 Zimmer | Loggia | Privat | € 980",https://www.willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1140-penzing/penzing-schoen-moeblierte-2-zimmer-wohnung-2061570440/,4,2026-01-18T07:15:38.154892
"ATELIER - ARTIGE DACHTERRASSENWOHNUNG NÄHE SCHLOß BELVEDERE ! | 1040 Wien, 04. Bezirk, Wieden | 192 m² | 4 Zimmer | Terrasse, Dachterrasse | Immobilientreuhand Kluger GmbH | € 3.944,03",https://www.willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1040-wieden/atelier-artige-dachterrassenwohnung-naehe-schloss-belvedere-1684623497/,4,2026-01-18T07:15:38.170614
"!! 1130 Wien, nahe Erholungsgebiet Lainzer Tiergarten !! Wunderschöne 2 Zimmer Neubauwohnung mit Balkon in gehobener Grünlage Hietzings zu vermieten! | 1130 Wien, 13. Bezirk, Hietzing | 57 m² | 2 Zimmer | Balkon | Rene Pöllmann Immobilien GmbH | € 1.066,78",https://www.willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1130-hietzing/-1130-wien-nahe-erholungsgebiet-lainzer-tiergarten-wunderschoene-2-zimmer-neubauwohnung-mit-balkon-in-gehobener-gruenlage-hietzings-zu-vermieten-851182812/,4,2026-01-18T07:15:38.185036
"WG Zimmer in 3-er WG zu vermieten UNMÖBLIERT | 1050 Wien, 05. Bezirk, Margareten, Rechte Wienzeile/Wehrgasse | 14 m² | 1 Zimmer | Privat | € 600",https://www.willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1050-margareten/wg-zimmer-in-3-er-wg-zu-vermieten-unmoebliert-2131157520/,4,2026-01-18T07:15:38.199005
"***3-Zimmer-Neubauwohnung mit separater Küche & Loggia*** | 1050 Wien, 05. Bezirk, Margareten | 76 m² | 3 Zimmer | Loggia | SMI Immobilien eU. | € 1.284,13",https://www.willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1050-margareten/-3-zimmer-neubauwohnung-mit-separater-kueche-loggia-806901857/,4,2026-01-18T07:15:38.213711
"4-ZIMMER NEUBAU GARTENWOHNUNG IM ZENTRUM | 1030 Wien, 03. Bezirk, Landstraße, Gottfried-Keller Gasse 3 Wien 1030 Austria | 132 m² | 4 Zimmer | Garten | Privat | € 3.509",https://www.willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1030-landstrasse/4-zimmer-neubau-gartenwohnung-im-zentrum-1605997646/,4,2026-01-18T07:15:38.228175
"Karmeliterplatz-Charme trifft modernen Komfort - 2-Zimmer-Neubauwohnung mit Stellplatz im Innenhof. | 1020 Wien, 02. Bezirk, Leopoldstadt | 62 m² | 2 Zimmer | Hubner Immobilien | € 1.295,01",https://www.willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1020-leopoldstadt/karmeliterplatz-charme-trifft-modernen-komfort-2-zimmer-neubauwohnung-mit-stellplatz-im-innenhof-1543075719/,4,2026-01-18T07:15:38.243276
"Unbefristete Rarität: Elegante Wohnung in wunderschönem Barockhaus (Naglergasse) | 1010 Wien, 01. Bezirk, Innere Stadt | 76 m² | 2 Zimmer | TIMELESS ESTATES | € 2.149,57",https://www.willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1010-innere-stadt/unbefristete-raritaet-elegante-wohnung-in-wunderschoenem-barockhaus-naglergasse-798686259/,4,2026-01-18T07:15:38.258065
"Wohnen wie im Hotel mit Pool, Sauna, Gym und vielem mehr! | 1220 Wien, 22. Bezirk, Donaustadt | 34 m² | 1 Zimmer | Balkon | IMMOcontract Immobilien Vermittlung GmbH | € 1.149,50",https://www.willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1220-donaustadt/wohnen-wie-im-hotel-mit-pool-sauna-gym-und-vielem-mehr-1499730469/,4,2026-01-18T07:15:38.273372
"Einzigartiger Blick über Wien! Garconniere mit Terrasse am Kahlenberg | 1190 Wien, 19. Bezirk, Döbling | 68 m² | 1 Zimmer | Terrasse | LIFESTYLE PROPERTIES | € 1.281,80",https://www.willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1190-doebling/einzigartiger-blick-ueber-wien-garconniere-mit-terrasse-am-kahlenberg-997932296/,4,2026-01-18T07:15:38.294763
"Erstbezug nach Renovierung! 4-Zimmer-Wohnung mit Balkon im Dornbacher Cottage | 1170 Wien, 17. Bezirk, Hernals, Dornbacher Straße | 85 m² | 4 Zimmer | Balkon | Privat | € 1.749,92",https://www.willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1170-hernals/erstbezug-nach-renovierung-4-zimmer-wohnung-mit-balkon-im-dornbacher-cottage-1438744065/,5,2026-01-18T07:15:45.191493
"95qm Wohnung in 1080 Wien zur miete | 1080 Wien, 08. Bezirk, Josefstadt, Blindengasse 28 | 95 m² | 3 Zimmer | Privat | € 1.780",https://www.willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1080-josefstadt/95qm-wohnung-in-1080-wien-zur-miete-1464533564/,5,2026-01-18T07:15:45.205818
"Klimatisierte DG-Wohnung mit hofseitigem Balkon! Baujahr 2021! | 1160 Wien, 16. Bezirk, Ottakring | 50 m² | 2 Zimmer | Balkon, Garten | Hubner Immobilien | € 1.249,99",https://www.willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1160-ottakring/klimatisierte-dg-wohnung-mit-hofseitigem-balkon-baujahr-2021-1468951624/,5,2026-01-18T07:15:45.247957
"| 2 ZIMMER WOHNUNG | MIT BALKON | GARAGENSTELLPLATZ MIT E-LADESTATION | NATURNAHE LAGE | RUHIGE ANLAGE | NEUBAU | | 1210 Wien, 21. Bezirk, Floridsdorf, Jedlersdorfer Straße | 55 m² | Balkon | DECUS Immobilien GmbH | € 985",https://www.willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1210-floridsdorf/-2-zimmer-wohnung-mit-balkon-garagenstellplatz-mit-e-ladestation-naturnahe-lage-ruhige-anlage-neubau-777545492/,5,2026-01-18T07:15:45.262881
"Zwischenmiete:2 Zimmer mit Loggia & Garage ab april | 1190 Wien, 19. Bezirk, Döbling, Krottenbachstrasse | 66 m² | 2 Zimmer | Loggia | Privat | € 1.200",https://www.willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1190-doebling/zwischenmiete-2-zimmer-mit-loggia-garage-ab-april-1205449859/,5,2026-01-18T07:15:45.276869
"Elegante Palaiswohnung im Botschaftsviertel | 1030 Wien, 03. Bezirk, Landstraße | 256 m² | 7 Zimmer | DIE IMMOBILIE Beratungs- u VermittlungsgesmbH | € 4.810,84",https://www.willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1030-landstrasse/elegante-palaiswohnung-im-botschaftsviertel-1253231746/,5,2026-01-18T07:15:45.291635
